Year,Country of Origin,CountryID,Latitude,Longitude,Total
2018,Afghanistan,AF,33.9391,67.71,55
2018,Bangladesh,BD,23.685,90.3563,10
2018,Bhutan,BT,27.5142,90.4336,6626
2018,India,IN,20.5937,78.9629,214
2018,Iran (Islamic Republic of),IR,32.4279,53.688,5
2018,Sri Lanka,LK,7.8731,80.7718,20
2018,Myanmar,MM,21.9162,95.956,366
2018,Nepal,,28.3949,84.124,328
2018,Pakistan,PK,30.3753,69.3451,235
2018,Somalia,SO,5.1521,46.1996,29
2018,Tibetan,54,30.1534,88.7879,13509
