Year,Country of Origin,CountryID,Latitude,Longitude,Total
2010,Bhutan,BT,27.5142,90.4336,75457
2010,India,IN,20.5937,78.9629,428
2010,Iraq,IQ ,33.2232,43.6793,5
2010,Myanmar,MM,21.9162,95.956,35
2010,Pakistan,PK,30.3753,69.3451,172
2010,Somalia,SO,5.1521,46.1996,72
2010,Stateless,,,,800000
2010,Tibetan,54,30.1534,88.7879,150143
