Year,Country of Origin,CountryID,Latitude,Longitude,Total
2004,Bhutan,BT,27.5142,90.4336,115360
2004,China,CN,22.3193,114.1694,5
2004,Iran (Islamic Republic of),IR,32.4279,53.688,5
2004,Iraq,IQ,33.2232,43.6793,8
2004,Myanmar,MM,21.9162,95.956,6
2004,Pakistan,PK,30.3753,69.3451,191
2004,Tibetan,54,30.1534,88.7879,20737
